4.294034419478950926e-01
0.000000000000000000e+00
0.000000000000000000e+00
1.089976095891260766e-01
1.589194437959691175e-01
0.000000000000000000e+00
1.322236323094629906e-01
9.630637836980304733e-02
0.000000000000000000e+00
0.000000000000000000e+00
2.575672347467025114e-01
0.000000000000000000e+00
0.000000000000000000e+00
4.110600299887606779e-02
0.000000000000000000e+00
1.838425017975189313e-01
0.000000000000000000e+00
1.098320294212508930e-01
0.000000000000000000e+00
5.649911767833837306e-02
0.000000000000000000e+00
2.469672419867672830e-01
0.000000000000000000e+00
1.273187543009663969e-01
1.309415881450359809e-01
1.735438881339612660e-02
2.740461053429069094e-01
1.031464007529583338e-01
0.000000000000000000e+00
3.155979609096443150e-01
0.000000000000000000e+00
7.964491844177246094e-03
1.793502267900404235e-01
1.706982549730238219e-01
0.000000000000000000e+00
4.172111926497993895e-01
6.348454362743505275e-02
0.000000000000000000e+00
1.230966743532118102e-01
1.604835260045397449e-01
1.045705486129928641e-01
1.014266980218363479e-01
7.593691349029541016e-03
0.000000000000000000e+00
1.516058893649132600e-01
2.290761953407710327e-01
0.000000000000000000e+00
1.380759762538658619e-01
0.000000000000000000e+00
2.407618544913910641e-01
2.460098351751054957e-01
